Freq.	1/S12         v1)
8.43080962695295e+005	         6.54503119556798e+001         3.82003026662905e+001         
8.43202292945914e+005	         6.54509043485953e+001         3.81888549523396e+001         
8.43323640657524e+005	         6.54514962087666e+001         3.81774068874639e+001         
8.43445005832640e+005	         6.54520875360802e+001         3.81659584734484e+001         
8.43566388473773e+005	         6.54526783304229e+001         3.81545097120796e+001         
8.43687788583437e+005	         6.54532685916814e+001         3.81430606051456e+001         
8.43809206164147e+005	         6.54538583197428e+001         3.81316111544351e+001         
8.43930641218416e+005	         6.54544475144944e+001         3.81201613617389e+001         
8.44052093748760e+005	         6.54550361758234e+001         3.81087112288489e+001         
8.44173563757693e+005	         6.54556243036174e+001         3.80972607575579e+001         
8.44295051247731e+005	         6.54562118977641e+001         3.80858099496607e+001         
8.44416556221389e+005	         6.54567989581514e+001         3.80743588069529e+001         
8.44538078681184e+005	         6.54573854846672e+001         3.80629073312316e+001         
8.44659618629633e+005	         6.54579714771998e+001         3.80514555242954e+001         
8.44781176069251e+005	         6.54585569356376e+001         3.80400033879440e+001         
8.44902751002556e+005	         6.54591418598691e+001         3.80285509239784e+001         
8.45024343432066e+005	         6.54597262497829e+001         3.80170981342012e+001         
8.45145953360298e+005	         6.54603101052680e+001         3.80056450204161e+001         
8.45267580789772e+005	         6.54608934262134e+001         3.79941915844281e+001         
8.45389225723005e+005	         6.54614762125083e+001         3.79827378280436e+001         
8.45510888162517e+005	         6.54620584640420e+001         3.79712837530704e+001         
8.45632568110827e+005	         6.54626401807042e+001         3.79598293613174e+001         
8.45754265570454e+005	         6.54632213623846e+001         3.79483746545951e+001         
8.45875980543920e+005	         6.54638020089730e+001         3.79369196347152e+001         
8.45997713033743e+005	         6.54643821203595e+001         3.79254643034905e+001         
8.46119463042446e+005	         6.54649616964344e+001         3.79140086627355e+001         
8.46241230572550e+005	         6.54655407370880e+001         3.79025527142657e+001         
8.46363015626575e+005	         6.54661192422110e+001         3.78910964598983e+001         
8.46484818207044e+005	         6.54666972116941e+001         3.78796399014512e+001         
8.46606638316479e+005	         6.54672746454281e+001         3.78681830407443e+001         
8.46728475957402e+005	         6.54678515433043e+001         3.78567258795984e+001         
8.46850331132338e+005	         6.54684279052139e+001         3.78452684198358e+001         
8.46972203843809e+005	         6.54690037310484e+001         3.78338106632798e+001         
8.47094094094338e+005	         6.54695790206993e+001         3.78223526117555e+001         
8.47216001886451e+005	         6.54701537740585e+001         3.78108942670890e+001         
8.47337927222670e+005	         6.54707279910179e+001         3.77994356311077e+001         
8.47459870105523e+005	         6.54713016714697e+001         3.77879767056405e+001         
8.47581830537532e+005	         6.54718748153062e+001         3.77765174925174e+001         
8.47703808521225e+005	         6.54724474224199e+001         3.77650579935700e+001         
8.47825804059126e+005	         6.54730194927036e+001         3.77535982106308e+001         
8.47947817153763e+005	         6.54735910260500e+001         3.77421381455340e+001         
8.48069847807661e+005	         6.54741620223521e+001         3.77306778001149e+001         
8.48191896023348e+005	         6.54747324815033e+001         3.77192171762101e+001         
8.48313961803352e+005	         6.54753024033969e+001         3.77077562756576e+001         
8.48436045150199e+005	         6.54758717879264e+001         3.76962951002967e+001         
8.48558146066418e+005	         6.54764406349856e+001         3.76848336519680e+001         
8.48680264554538e+005	         6.54770089444685e+001         3.76733719325133e+001         
8.48802400617087e+005	         6.54775767162691e+001         3.76619099437759e+001         
8.48924554256595e+005	         6.54781439502817e+001         3.76504476876003e+001         
8.49046725475590e+005	         6.54787106464008e+001         3.76389851658321e+001         
8.49168914276604e+005	         6.54792768045210e+001         3.76275223803186e+001         
8.49291120662166e+005	         6.54798424245372e+001         3.76160593329082e+001         
8.49413344634806e+005	         6.54804075063444e+001         3.76045960254505e+001         
8.49535586197057e+005	         6.54809720498377e+001         3.75931324597967e+001         
8.49657845351449e+005	         6.54815360549126e+001         3.75816686377989e+001         
8.49780122100513e+005	         6.54820995214646e+001         3.75702045613108e+001         
8.49902416446783e+005	         6.54826624493894e+001         3.75587402321873e+001         
8.50024728392791e+005	         6.54832248385830e+001         3.75472756522847e+001         
8.50147057941069e+005	         6.54837866889414e+001         3.75358108234604e+001         
8.50269405094150e+005	         6.54843480003610e+001         3.75243457475732e+001         
8.50391769854569e+005	         6.54849087727382e+001         3.75128804264833e+001         
8.50514152224858e+005	         6.54854690059697e+001         3.75014148620521e+001         
8.50636552207553e+005	         6.54860286999523e+001         3.74899490561422e+001         
8.50758969805188e+005	         6.54865878545830e+001         3.74784830106177e+001         
8.50881405020298e+005	         6.54871464697591e+001         3.74670167273437e+001         
8.51003857855418e+005	         6.54877045453780e+001         3.74555502081869e+001         
8.51126328313085e+005	         6.54882620813372e+001         3.74440834550152e+001         
8.51248816395834e+005	         6.54888190775345e+001         3.74326164696978e+001         
8.51371322106201e+005	         6.54893755338679e+001         3.74211492541049e+001         
8.51493845446724e+005	         6.54899314502356e+001         3.74096818101085e+001         
8.51616386419940e+005	         6.54904868265358e+001         3.73982141395816e+001         
8.51738945028387e+005	         6.54910416626671e+001         3.73867462443984e+001         
8.51861521274601e+005	         6.54915959585282e+001         3.73752781264345e+001         
8.51984115161122e+005	         6.54921497140179e+001         3.73638097875669e+001         
8.52106726690489e+005	         6.54927029290355e+001         3.73523412296737e+001         
8.52229355865239e+005	         6.54932556034801e+001         3.73408724546344e+001         
8.52352002687914e+005	         6.54938077372512e+001         3.73294034643297e+001         
8.52474667161052e+005	         6.54943593302486e+001         3.73179342606417e+001         
8.52597349287193e+005	         6.54949103823719e+001         3.73064648454537e+001         
8.52720049068879e+005	         6.54954608935214e+001         3.72949952206502e+001         
8.52842766508649e+005	         6.54960108635971e+001         3.72835253881172e+001         
8.52965501609046e+005	         6.54965602924996e+001         3.72720553497418e+001         
8.53088254372611e+005	         6.54971091801294e+001         3.72605851074124e+001         
8.53211024801885e+005	         6.54976575263874e+001         3.72491146630187e+001         
8.53333812899411e+005	         6.54982053311745e+001         3.72376440184518e+001         
