Freq.	S12   v1)/S21   v1)
2.46974780890065e+005	   3.14311852338197e+001   3.57383333069095e+001    
2.47010323754140e+005	   3.14319981467073e+001   3.57302925736410e+001    
2.47045871733294e+005	   3.14328109170088e+001   3.57222509822895e+001    
2.47081424828261e+005	   3.14336235448736e+001   3.57142085328926e+001    
2.47116983039778e+005	   3.14344360301693e+001   3.57061652254654e+001    
2.47152546368582e+005	   3.14352483728558e+001   3.56981210600325e+001    
2.47188114815408e+005	   3.14360605727996e+001   3.56900760366105e+001    
2.47223688380994e+005	   3.14368726301511e+001   3.56820301552360e+001    
2.47259267066076e+005	   3.14376845447766e+001   3.56739834159262e+001    
2.47294850871390e+005	   3.14384963166369e+001   3.56659358187049e+001    
2.47330439797675e+005	   3.14393079455987e+001   3.56578873635887e+001    
2.47366033845666e+005	   3.14401194318118e+001   3.56498380506155e+001    
2.47401633016100e+005	   3.14409307751427e+001   3.56417878798021e+001    
2.47437237309715e+005	   3.14417419755517e+001   3.56337368511735e+001    
2.47472846727249e+005	   3.14425530329064e+001   3.56256849647456e+001    
2.47508461269438e+005	   3.14433639473554e+001   3.56176322205577e+001    
2.47544080937020e+005	   3.14441747187663e+001   3.56095786186263e+001    
2.47579705730733e+005	   3.14449853470992e+001   3.56015241589762e+001    
2.47615335651315e+005	   3.14457958322208e+001   3.55934688416251e+001    
2.47650970699502e+005	   3.14466061742809e+001   3.55854126666113e+001    
2.47686610876034e+005	   3.14474163731459e+001   3.55773556339525e+001    
2.47722256181648e+005	   3.14482264287765e+001   3.55692977436737e+001    
2.47757906617082e+005	   3.14490363410397e+001   3.55612389957924e+001    
2.47793562183075e+005	   3.14498461100841e+001   3.55531793903484e+001    
2.47829222880365e+005	   3.14506557357775e+001   3.55451189273584e+001    
2.47864888709690e+005	   3.14514652180799e+001   3.55370576068484e+001    
2.47900559671789e+005	   3.14522745568578e+001   3.55289954288367e+001    
2.47936235767401e+005	   3.14530837522614e+001   3.55209323933619e+001    
2.47971916997264e+005	   3.14538928041566e+001   3.55128685004429e+001    
2.48007603362117e+005	   3.14547017125040e+001   3.55048037501053e+001    
2.48043294862700e+005	   3.14555104771709e+001   3.54967381423671e+001    
2.48078991499751e+005	   3.14563190983062e+001   3.54886716772683e+001    
2.48114693274010e+005	   3.14571275757763e+001   3.54806043548278e+001    
2.48150400186215e+005	   3.14579359094480e+001   3.54725361750642e+001    
2.48186112237107e+005	   3.14587440994709e+001   3.54644671380172e+001    
2.48221829427425e+005	   3.14595521457111e+001   3.54563972437059e+001    
2.48257551757908e+005	   3.14603600481298e+001   3.54483264921563e+001    
2.48293279229296e+005	   3.14611678065928e+001   3.54402548833882e+001    
2.48329011842330e+005	   3.14619754212502e+001   3.54321824174411e+001    
2.48364749597748e+005	   3.14627828919677e+001   3.54241090943350e+001    
2.48400492496292e+005	   3.14635902186128e+001   3.54160349140884e+001    
2.48436240538701e+005	   3.14643974013341e+001   3.54079598767427e+001    
2.48471993725715e+005	   3.14652044399037e+001   3.53998839823105e+001    
2.48507752058075e+005	   3.14660113344715e+001   3.53918072308317e+001    
2.48543515536521e+005	   3.14668180848097e+001   3.53837296223193e+001    
2.48579284161795e+005	   3.14676246910668e+001   3.53756511568151e+001    
2.48615057934636e+005	   3.14684311531098e+001   3.53675718343380e+001    
2.48650836855785e+005	   3.14692374708053e+001   3.53594916549084e+001    
2.48686620925984e+005	   3.14700436443025e+001   3.53514106185672e+001    
2.48722410145973e+005	   3.14708496734674e+001   3.53433287253354e+001    
2.48758204516493e+005	   3.14716555581668e+001   3.53352459752329e+001    
2.48794004038287e+005	   3.14724612985503e+001   3.53271623683002e+001    
2.48829808712094e+005	   3.14732668944837e+001   3.53190779045591e+001    
2.48865618538657e+005	   3.14740723459280e+001   3.53109925840364e+001    
2.48901433518717e+005	   3.14748776527495e+001   3.53029064067534e+001    
2.48937253653015e+005	   3.14756828150978e+001   3.52948193727509e+001    
2.48973078942294e+005	   3.14764878328388e+001   3.52867314820506e+001    
2.49008909387295e+005	   3.14772927058394e+001   3.52786427346729e+001    
2.49044744988761e+005	   3.14780974342487e+001   3.52705531306596e+001    
2.49080585747432e+005	   3.14789020179328e+001   3.52624626700326e+001    
2.49116431664053e+005	   3.14797064567579e+001   3.52543713528132e+001    
2.49152282739364e+005	   3.14805107508742e+001   3.52462791790422e+001    
2.49188138974109e+005	   3.14813149001468e+001   3.52381861487428e+001    
2.49224000369029e+005	   3.14821189044432e+001   3.52300922619350e+001    
2.49259866924868e+005	   3.14829227639120e+001   3.52219975186622e+001    
2.49295738642367e+005	   3.14837264784192e+001   3.52139019189461e+001    
2.49331615522271e+005	   3.14845300478322e+001   3.52058054628076e+001    
2.49367497565322e+005	   3.14853334722995e+001   3.51977081502902e+001    
2.49403384772262e+005	   3.14861367516876e+001   3.51896099814153e+001    
2.49439277143836e+005	   3.14869398858626e+001   3.51815109562056e+001    
2.49475174680785e+005	   3.14877428749740e+001   3.51734110747034e+001    
2.49511077383855e+005	   3.14885457188880e+001   3.51653103369312e+001    
2.49546985253788e+005	   3.14893484174706e+001   3.51572087429118e+001    
2.49582898291327e+005	   3.14901509708714e+001   3.51491062926878e+001    
2.49618816497217e+005	   3.14909533789568e+001   3.51410029862815e+001    
2.49654739872201e+005	   3.14917556415926e+001   3.51328988237162e+001    
2.49690668417023e+005	   3.14925577589286e+001   3.51247938050345e+001    
2.49726602132427e+005	   3.14933597308304e+001   3.51166879302600e+001    
2.49762541019158e+005	   3.14941615571647e+001   3.51085811994152e+001    
2.49798485077959e+005	   3.14949632380803e+001   3.51004736125441e+001    
2.49834434309574e+005	   3.14957647734439e+001   3.50923651696691e+001    
2.49870388714749e+005	   3.14965661631215e+001   3.50842558708141e+001    
2.49906348294228e+005	   3.14973674072623e+001   3.50761457160224e+001    
2.49942313048755e+005	   3.14981685057328e+001   3.50680347053174e+001    
2.49978282979075e+005	   3.14989694583984e+001   3.50599228387235e+001    
2.50014258085933e+005	   3.14997702654093e+001   3.50518101162836e+001    
2.50050238370075e+005	   3.15005709266311e+001   3.50436965380218e+001    
2.50086223832244e+005	   3.15013714419300e+001   3.50355821039624e+001    
2.50122214473187e+005	   3.15021718114554e+001   3.50274668141488e+001    
2.50158210293648e+005	   3.15029720349792e+001   3.50193506685988e+001    
2.50194211294373e+005	   3.15037721126505e+001   3.50112336673563e+001    
2.50230217476107e+005	   3.15045720443349e+001   3.50031158104464e+001    
2.50266228839597e+005	   3.15053718298992e+001   3.49949970978926e+001    
2.50302245385587e+005	   3.15061714694927e+001   3.49868775297394e+001    
2.50338267114824e+005	   3.15069709629811e+001   3.49787571060118e+001    
2.50374294028054e+005	   3.15077703102310e+001   3.49706358267337e+001    
2.50410326126022e+005	   3.15085695113908e+001   3.49625136919510e+001    
2.50446363409475e+005	   3.15093685663272e+001   3.49543907016878e+001    
2.50482405879159e+005	   3.15101674749065e+001   3.49462668559687e+001    
2.50518453535820e+005	   3.15109662372771e+001   3.49381421548396e+001    
2.50554506380206e+005	   3.15117648532111e+001   3.49300165983185e+001    
2.50590564413061e+005	   3.15125633228585e+001   3.49218901864497e+001    
2.50626627635134e+005	   3.15133616460843e+001   3.49137629192597e+001    
2.50662696047171e+005	   3.15141598227549e+001   3.49056347967734e+001    
2.50698769649918e+005	   3.15149578530198e+001   3.48975058190358e+001    
2.50734848444123e+005	   3.15157557366500e+001   3.48893759860668e+001    
2.50770932430533e+005	   3.15165534737952e+001   3.48812452979112e+001    
2.50807021609896e+005	   3.15173510643212e+001   3.48731137545951e+001    
2.50843115982958e+005	   3.15181485080943e+001   3.48649813561441e+001    
2.50879215550467e+005	   3.15189458052637e+001   3.48568481026038e+001    
2.50915320313170e+005	   3.15197429556948e+001   3.48487139940011e+001    
2.50951430271815e+005	   3.15205399592541e+001   3.48405790303616e+001    
2.50987545427151e+005	   3.15213368160911e+001   3.48324432117308e+001    
2.51023665779924e+005	   3.15221335259768e+001   3.48243065381293e+001    
2.51059791330883e+005	   3.15229300890605e+001   3.48161690096031e+001    
2.51095922080776e+005	   3.15237265052082e+001   3.48080306261787e+001    
2.51132058030350e+005	   3.15245227742863e+001   3.47998913878820e+001    
2.51168199180356e+005	   3.15253188964433e+001   3.47917512947607e+001    
2.51204345531540e+005	   3.15261148714515e+001   3.47836103468338e+001    
2.51240497084651e+005	   3.15269106994588e+001   3.47754685441493e+001    
2.51276653840438e+005	   3.15277063802385e+001   3.47673258867260e+001    
2.51312815799649e+005	   3.15285019139381e+001   3.47591823746121e+001    
2.51348982963035e+005	   3.15292973004249e+001   3.47510380078337e+001    
2.51385155331342e+005	   3.15300925395638e+001   3.47428927864189e+001    
2.51421332905321e+005	   3.15308876315046e+001   3.47347467104142e+001    
2.51457515685721e+005	   3.15316825760186e+001   3.47265997798407e+001    
2.51493703673290e+005	   3.15324773732548e+001   3.47184519947456e+001    
2.51529896868779e+005	   3.15332720230790e+001   3.47103033551567e+001    
2.51566095272937e+005	   3.15340665253577e+001   3.47021538611014e+001    
2.51602298886513e+005	   3.15348608802395e+001   3.46940035126273e+001    
2.51638507710257e+005	   3.15356550874960e+001   3.46858523097560e+001    
2.51674721744919e+005	   3.15364491472763e+001   3.46777002525349e+001    
2.51710940991248e+005	   3.15372430593521e+001   3.46695473409856e+001    
2.51747165449996e+005	   3.15380368238722e+001   3.46613935751561e+001    
2.51783395121911e+005	   3.15388304407026e+001   3.46532389550744e+001    
2.51819630007745e+005	   3.15396239097093e+001   3.46450834807692e+001    
2.51855870108247e+005	   3.15404172310409e+001   3.46369271522885e+001    
2.51892115424169e+005	   3.15412104044696e+001   3.46287699696539e+001    
2.51928365956259e+005	   3.15420034301441e+001   3.46206119329141e+001    
2.51964621705270e+005	   3.15427963078356e+001   3.46124530420915e+001    
2.52000882671953e+005	   3.15435890376936e+001   3.46042932972340e+001    
2.52037148857057e+005	   3.15443816194894e+001   3.45961326983643e+001    
2.52073420261333e+005	   3.15451740533716e+001   3.45879712455315e+001    
2.52109696885534e+005	   3.15459663392068e+001   3.45798089387637e+001    
2.52145978730411e+005	   3.15467584768602e+001   3.45716457780910e+001    
2.52182265796713e+005	   3.15475504664810e+001   3.45634817635620e+001    
2.52218558085194e+005	   3.15483423078412e+001   3.45553168951992e+001    
2.52254855596604e+005	   3.15491340010890e+001   3.45471511730520e+001    
2.52291158331696e+005	   3.15499255459965e+001   3.45389845971435e+001    
2.52327466291220e+005	   3.15507169427119e+001   3.45308171675231e+001    
2.52363779475929e+005	   3.15515081910071e+001   3.45226488842140e+001    
2.52400097886575e+005	   3.15522992910311e+001   3.45144797472652e+001    
2.52436421523910e+005	   3.15530902426497e+001   3.45063097567070e+001    
2.52472750388686e+005	   3.15538810457287e+001   3.44981389125695e+001    
2.52509084481655e+005	   3.15546717004167e+001   3.44899672149023e+001    
2.52545423803570e+005	   3.15554622064862e+001   3.44817946637285e+001    
2.52581768355183e+005	   3.15562525640847e+001   3.44736212590992e+001    
2.52618118137247e+005	   3.15570427729843e+001   3.44654470010379e+001    
2.52654473150515e+005	   3.15578328333340e+001   3.44572718895941e+001    
2.52690833395739e+005	   3.15586227449051e+001   3.44490959247924e+001    
2.52727198873672e+005	   3.15594125078466e+001   3.44409191066824e+001    
2.52763569585068e+005	   3.15602021219295e+001   3.44327414352897e+001    
2.52799945530680e+005	   3.15609915873033e+001   3.44245629106632e+001    
2.52836326711260e+005	   3.15617809037392e+001   3.44163835328283e+001    
2.52872713127562e+005	   3.15625700713856e+001   3.44082033018354e+001    
2.52909104780341e+005	   3.15633590900146e+001   3.44000222177089e+001    
2.52945501670349e+005	   3.15641479597744e+001   3.43918402805001e+001    
2.52981903798339e+005	   3.15649366804369e+001   3.43836574902335e+001    
2.53018311165067e+005	   3.15657252521506e+001   3.43754738469600e+001    
2.53054723771285e+005	   3.15665136746873e+001   3.43672893507046e+001    
2.53091141617748e+005	   3.15673019481954e+001   3.43591040015188e+001    
2.53127564705211e+005	   3.15680900724463e+001   3.43509177994279e+001    
2.53163993034426e+005	   3.15688780475893e+001   3.43427307444823e+001    
2.53200426606149e+005	   3.15696658733954e+001   3.43345428367083e+001    
2.53236865421134e+005	   3.15704535500129e+001   3.43263540761577e+001    
2.53273309480135e+005	   3.15712410772146e+001   3.43181644628545e+001    
2.53309758783908e+005	   3.15720284551480e+001   3.43099739968520e+001    
2.53346213333207e+005	   3.15728156835848e+001   3.43017826781754e+001    
2.53382673128786e+005	   3.15736027626739e+001   3.42935905068767e+001    
2.53419138171402e+005	   3.15743896921867e+001   3.42853974829814e+001    
2.53455608461809e+005	   3.15751764722719e+001   3.42772036065421e+001    
2.53492084000762e+005	   3.15759631027006e+001   3.42690088775851e+001    
2.53528564789017e+005	   3.15767495836218e+001   3.42608132961620e+001    
2.53565050827329e+005	   3.15775359148069e+001   3.42526168622997e+001    
2.53601542116453e+005	   3.15783220964048e+001   3.42444195760499e+001    
2.53638038657146e+005	   3.15791081281862e+001   3.42362214374404e+001    
2.53674540450163e+005	   3.15798940103006e+001   3.42280224465222e+001    
2.53711047496260e+005	   3.15806797425185e+001   3.42198226033237e+001    
2.53747559796192e+005	   3.15814653249895e+001   3.42116219078962e+001    
2.53784077350717e+005	   3.15822507574844e+001   3.42034203602674e+001    
2.53820600160590e+005	   3.15830360401518e+001   3.41952179604905e+001    
2.53857128226568e+005	   3.15838211727633e+001   3.41870147085922e+001    
2.53893661549406e+005	   3.15846061554679e+001   3.41788106046251e+001    
2.53930200129862e+005	   3.15853909880359e+001   3.41706056486180e+001    
