Freq.	V(out)
9.49532564239615e+003	6.37042240474322e-001     2.26097015967575e-001
9.49653119916941e+003	6.37043152047610e-001     2.26125707486514e-001
9.49773690900398e+003	6.37044063852278e-001     2.26154402642710e-001
9.49894277191932e+003	6.37044975888365e-001     2.26183101436616e-001
9.50014878793485e+003	6.37045888155946e-001     2.26211803868695e-001
9.50135495707001e+003	6.37046800655074e-001     2.26240509939407e-001
9.50256127934425e+003	6.37047713385803e-001     2.26269219649213e-001
9.50376775477701e+003	6.37048626348204e-001     2.26297932998568e-001
9.50497438338772e+003	6.37049539542319e-001     2.26326649987939e-001
9.50618116519585e+003	6.37050452968220e-001     2.26355370617781e-001
9.50738810022083e+003	6.37051366625959e-001     2.26384094888553e-001
9.50859518848213e+003	6.37052280515597e-001     2.26412822800721e-001
9.50980242999920e+003	6.37053194637197e-001     2.26441554354739e-001
9.51100982479149e+003	6.37054108990815e-001     2.26470289551071e-001
9.51221737287847e+003	6.37055023576506e-001     2.26499028390176e-001
9.51342507427960e+003	6.37055938394330e-001     2.26527770872517e-001
9.51463292901435e+003	6.37056853444346e-001     2.26556516998551e-001
9.51584093710218e+003	6.37057768726617e-001     2.26585266768738e-001
9.51704909856255e+003	6.37058684241200e-001     2.26614020183543e-001
9.51825741341496e+003	6.37059599988156e-001     2.26642777243423e-001
9.51946588167887e+003	6.37060515967537e-001     2.26671537948838e-001
9.52067450337375e+003	6.37061432179404e-001     2.26700302300253e-001
9.52188327851909e+003	6.37062348623822e-001     2.26729070298125e-001
9.52309220713438e+003	6.37063265300846e-001     2.26757841942915e-001
9.52430128923909e+003	6.37064182210533e-001     2.26786617235087e-001
9.52551052485271e+003	6.37065099352949e-001     2.26815396175098e-001
9.52671991399473e+003	6.37066016728145e-001     2.26844178763410e-001
9.52792945668465e+003	6.37066934336183e-001     2.26872965000487e-001
9.52913915294197e+003	6.37067852177120e-001     2.26901754886787e-001
9.53034900278617e+003	6.37068770251020e-001     2.26930548422773e-001
9.53155900623675e+003	6.37069688557936e-001     2.26959345608905e-001
9.53276916331323e+003	6.37070607097940e-001     2.26988146445646e-001
9.53397947403511e+003	6.37071525871075e-001     2.27016950933455e-001
9.53518993842188e+003	6.37072444877409e-001     2.27045759072795e-001
9.53640055649307e+003	6.37073364116995e-001     2.27074570864126e-001
9.53761132826818e+003	6.37074283589902e-001     2.27103386307913e-001
9.53882225376674e+003	6.37075203296186e-001     2.27132205404613e-001
9.54003333300824e+003	6.37076123235891e-001     2.27161028154691e-001
9.54124456601223e+003	6.37077043409100e-001     2.27189854558609e-001
9.54245595279821e+003	6.37077963815857e-001     2.27218684616826e-001
9.54366749338572e+003	6.37078884456223e-001     2.27247518329805e-001
9.54487918779427e+003	6.37079805330263e-001     2.27276355698009e-001
9.54609103604341e+003	6.37080726438031e-001     2.27305196721898e-001
9.54730303815265e+003	6.37081647779587e-001     2.27334041401936e-001
9.54851519414155e+003	6.37082569354996e-001     2.27362889738584e-001
9.54972750402962e+003	6.37083491164315e-001     2.27391741732306e-001
9.55093996783642e+003	6.37084413207592e-001     2.27420597383561e-001
9.55215258558149e+003	6.37085335484901e-001     2.27449456692811e-001
9.55336535728436e+003	6.37086257996289e-001     2.27478319660522e-001
9.55457828296459e+003	6.37087180741835e-001     2.27507186287154e-001
9.55579136264173e+003	6.37088103721577e-001     2.27536056573169e-001
9.55700459633532e+003	6.37089026935588e-001     2.27564930519031e-001
9.55821798406493e+003	6.37089950383915e-001     2.27593808125202e-001
9.55943152585010e+003	6.37090874066629e-001     2.27622689392144e-001
9.56064522171041e+003	6.37091797983786e-001     2.27651574320320e-001
9.56185907166540e+003	6.37092722135446e-001     2.27680462910194e-001
9.56307307573465e+003	6.37093646521665e-001     2.27709355162226e-001
9.56428723393772e+003	6.37094571142510e-001     2.27738251076880e-001
9.56550154629419e+003	6.37095495998027e-001     2.27767150654619e-001
9.56671601282361e+003	6.37096421088293e-001     2.27796053895909e-001
9.56793063354557e+003	6.37097346413348e-001     2.27824960801207e-001
9.56914540847965e+003	6.37098271973267e-001     2.27853871370981e-001
9.57036033764542e+003	6.37099197768109e-001     2.27882785605689e-001
9.57157542106246e+003	6.37100123797925e-001     2.27911703505801e-001
9.57279065875036e+003	6.37101050062780e-001     2.27940625071774e-001
9.57400605072871e+003	6.37101976562731e-001     2.27969550304078e-001
9.57522159701709e+003	6.37102903297839e-001     2.27998479203168e-001
9.57643729763510e+003	6.37103830268163e-001     2.28027411769514e-001
9.57765315260233e+003	6.37104757473764e-001     2.28056348003575e-001
9.57886916193838e+003	6.37105684914701e-001     2.28085287905819e-001
9.58008532566285e+003	6.37106612591037e-001     2.28114231476705e-001
9.58130164379533e+003	6.37107540502821e-001     2.28143178716701e-001
9.58251811635543e+003	6.37108468650126e-001     2.28172129626268e-001
9.58373474336277e+003	6.37109397033015e-001     2.28201084205868e-001
9.58495152483694e+003	6.37110325651527e-001     2.28230042455970e-001
9.58616846079756e+003	6.37111254505733e-001     2.28259004377032e-001
9.58738555126425e+003	6.37112183595699e-001     2.28287969969523e-001
9.58860279625662e+003	6.37113112921471e-001     2.28316939233904e-001
9.58982019579428e+003	6.37114042483121e-001     2.28345912170640e-001
9.59103774989687e+003	6.37114972280706e-001     2.28374888780195e-001
9.59225545858400e+003	6.37115902314285e-001     2.28403869063033e-001
9.59347332187530e+003	6.37116832583917e-001     2.28432853019618e-001
9.59469133979041e+003	6.37117763089661e-001     2.28461840650415e-001
9.59590951234894e+003	6.37118693831582e-001     2.28490831955889e-001
9.59712783957054e+003	6.37119624809735e-001     2.28519826936502e-001
9.59834632147485e+003	6.37120556024177e-001     2.28548825592719e-001
9.59956495808150e+003	6.37121487474978e-001     2.28577827925005e-001
9.60078374941013e+003	6.37122419162184e-001     2.28606833933826e-001
9.60200269548039e+003	6.37123351085870e-001     2.28635843619647e-001
9.60322179631192e+003	6.37124283246086e-001     2.28664856982929e-001
9.60444105192437e+003	6.37125215642898e-001     2.28693874024137e-001
9.60566046233740e+003	6.37126148276357e-001     2.28722894743741e-001
9.60688002757066e+003	6.37127081146536e-001     2.28751919142201e-001
9.60809974764380e+003	6.37128014253488e-001     2.28780947219982e-001
9.60931962257649e+003	6.37128947597263e-001     2.28809978977551e-001
9.61053965238838e+003	6.37129881177946e-001     2.28839014415374e-001
9.61175983709913e+003	6.37130814995569e-001     2.28868053533913e-001
9.61298017672843e+003	6.37131749050212e-001     2.28897096333635e-001
9.61420067129593e+003	6.37132683341926e-001     2.28926142815003e-001
9.61542132082131e+003	6.37133617870774e-001     2.28955192978486e-001
9.61664212532423e+003	6.37134552636818e-001     2.28984246824547e-001
9.61786308482438e+003	6.37135487640119e-001     2.29013304353654e-001
9.61908419934144e+003	6.37136422880726e-001     2.29042365566266e-001
9.62030546889508e+003	6.37137358358716e-001     2.29071430462855e-001
9.62152689350500e+003	6.37138294074136e-001     2.29100499043881e-001
9.62274847319087e+003	6.37139230027053e-001     2.29129571309817e-001
9.62397020797238e+003	6.37140166217518e-001     2.29158647261122e-001
9.62519209786924e+003	6.37141102645606e-001     2.29187726898264e-001
9.62641414290113e+003	6.37142039311371e-001     2.29216810221712e-001
9.62763634308774e+003	6.37142976214866e-001     2.29245897231925e-001
9.62885869844878e+003	6.37143913356161e-001     2.29274987929375e-001
9.63008120900395e+003	6.37144850735309e-001     2.29304082314525e-001
9.63130387477295e+003	6.37145788352376e-001     2.29333180387842e-001
9.63252669577549e+003	6.37146726207417e-001     2.29362282149792e-001
9.63374967203127e+003	6.37147664300501e-001     2.29391387600838e-001
9.63497280356002e+003	6.37148602631683e-001     2.29420496741451e-001
9.63619609038144e+003	6.37149541201023e-001     2.29449609572096e-001
9.63741953251525e+003	6.37150480008581e-001     2.29478726093238e-001
9.63864312998116e+003	6.37151419054415e-001     2.29507846305345e-001
9.63986688279891e+003	6.37152358338598e-001     2.29536970208879e-001
9.64109079098821e+003	6.37153297861166e-001     2.29566097804313e-001
9.64231485456879e+003	6.37154237622203e-001     2.29595229092109e-001
9.64353907356038e+003	6.37155177621763e-001     2.29624364072736e-001
9.64476344798271e+003	6.37156117859902e-001     2.29653502746661e-001
9.64598797785551e+003	6.37157058336685e-001     2.29682645114347e-001
9.64721266319853e+003	6.37157999052169e-001     2.29711791176261e-001
9.64843750403149e+003	6.37158940006413e-001     2.29740940932876e-001
9.64966250037415e+003	6.37159881199491e-001     2.29770094384652e-001
9.65088765224624e+003	6.37160822631449e-001     2.29799251532062e-001
9.65211295966752e+003	6.37161764302347e-001     2.29828412375567e-001
9.65333842265772e+003	6.37162706212255e-001     2.29857576915639e-001
9.65456404123661e+003	6.37163648361225e-001     2.29886745152742e-001
9.65578981542394e+003	6.37164590749329e-001     2.29915917087344e-001
9.65701574523945e+003	6.37165533376617e-001     2.29945092719911e-001
9.65824183070293e+003	6.37166476243154e-001     2.29974272050915e-001
9.65946807183411e+003	6.37167419349003e-001     2.30003455080818e-001
9.66069446865277e+003	6.37168362694213e-001     2.30032641810089e-001
9.66192102117868e+003	6.37169306278853e-001     2.30061832239196e-001
9.66314772943160e+003	6.37170250102994e-001     2.30091026368608e-001
9.66437459343131e+003	6.37171194166683e-001     2.30120224198792e-001
9.66560161319757e+003	6.37172138469985e-001     2.30149425730212e-001
9.66682878875018e+003	6.37173083012957e-001     2.30178630963341e-001
9.66805612010889e+003	6.37174027795664e-001     2.30207839898642e-001
9.66928360729350e+003	6.37174972818171e-001     2.30237052536586e-001
9.67051125032380e+003	6.37175918080528e-001     2.30266268877640e-001
9.67173904921956e+003	6.37176863582800e-001     2.30295488922270e-001
9.67296700400058e+003	6.37177809325054e-001     2.30324712670949e-001
9.67419511468664e+003	6.37178755307348e-001     2.30353940124141e-001
9.67542338129755e+003	6.37179701529741e-001     2.30383171282316e-001
9.67665180385310e+003	6.37180647992288e-001     2.30412406145939e-001
9.67788038237309e+003	6.37181594695063e-001     2.30441644715481e-001
9.67910911687732e+003	6.37182541638118e-001     2.30470886991411e-001
9.68033800738559e+003	6.37183488821517e-001     2.30500132974194e-001
9.68156705391771e+003	6.37184436245319e-001     2.30529382664301e-001
9.68279625649349e+003	6.37185383909580e-001     2.30558636062203e-001
9.68402561513275e+003	6.37186331814375e-001     2.30587893168363e-001
9.68525512985529e+003	6.37187279959754e-001     2.30617153983251e-001
9.68648480068094e+003	6.37188228345787e-001     2.30646418507340e-001
9.68771462762951e+003	6.37189176972525e-001     2.30675686741092e-001
9.68894461072082e+003	6.37190125840027e-001     2.30704958684981e-001
9.69017474997470e+003	6.37191074948367e-001     2.30734234339474e-001
9.69140504541098e+003	6.37192024297594e-001     2.30763513705039e-001
9.69263549704949e+003	6.37192973887782e-001     2.30792796782147e-001
9.69386610491005e+003	6.37193923718984e-001     2.30822083571267e-001
9.69509686901250e+003	6.37194873791255e-001     2.30851374072865e-001
9.69632778937668e+003	6.37195824104671e-001     2.30880668287412e-001
9.69755886602243e+003	6.37196774659277e-001     2.30909966215378e-001
9.69879009896959e+003	6.37197725455149e-001     2.30939267857230e-001
9.70002148823801e+003	6.37198676492334e-001     2.30968573213441e-001
9.70125303384752e+003	6.37199627770910e-001     2.30997882284478e-001
9.70248473581799e+003	6.37200579290919e-001     2.31027195070810e-001
9.70371659416926e+003	6.37201531052442e-001     2.31056511572906e-001
9.70494860892119e+003	6.37202483055525e-001     2.31085831791236e-001
9.70618078009364e+003	6.37203435300229e-001     2.31115155726272e-001
9.70741310770646e+003	6.37204387786630e-001     2.31144483378480e-001
9.70864559177951e+003	6.37205340514774e-001     2.31173814748334e-001
9.70987823233267e+003	6.37206293484738e-001     2.31203149836300e-001
9.71111102938580e+003	6.37207246696562e-001     2.31232488642848e-001
9.71234398295877e+003	6.37208200150331e-001     2.31261831168450e-001
9.71357709307144e+003	6.37209153846083e-001     2.31291177413575e-001
9.71481035974371e+003	6.37210107783895e-001     2.31320527378688e-001
9.71604378299543e+003	6.37211061963830e-001     2.31349881064270e-001
9.71727736284650e+003	6.37212016385940e-001     2.31379238470784e-001
9.71851109931679e+003	6.37212971050289e-001     2.31408599598698e-001
9.71974499242620e+003	6.37213925956937e-001     2.31437964448490e-001
9.72097904219460e+003	6.37214881105958e-001     2.31467333020622e-001
9.72221324864189e+003	6.37215836497397e-001     2.31496705315570e-001
9.72344761178796e+003	6.37216792131325e-001     2.31526081333803e-001
9.72468213165270e+003	6.37217748007799e-001     2.31555461075789e-001
9.72591680825602e+003	6.37218704126878e-001     2.31584844542001e-001
9.72715164161780e+003	6.37219660488636e-001     2.31614231732910e-001
9.72838663175797e+003	6.37220617093126e-001     2.31643622648983e-001
9.72962177869641e+003	6.37221573940403e-001     2.31673017290696e-001
9.73085708245304e+003	6.37222531030536e-001     2.31702415658515e-001
9.73209254304777e+003	6.37223488363590e-001     2.31731817752916e-001
9.73332816050051e+003	6.37224445939623e-001     2.31761223574366e-001
9.73456393483117e+003	6.37225403758695e-001     2.31790633123337e-001
9.73579986605968e+003	6.37226361820868e-001     2.31820046400297e-001
9.73703595420595e+003	6.37227320126206e-001     2.31849463405722e-001
9.73827219928990e+003	6.37228278674769e-001     2.31878884140080e-001
9.73950860133147e+003	6.37229237466618e-001     2.31908308603846e-001
9.74074516035058e+003	6.37230196501820e-001     2.31937736797485e-001
9.74198187636716e+003	6.37231155780423e-001     2.31967168721473e-001
9.74321874940114e+003	6.37232115302513e-001     2.31996604376279e-001
9.74445577947246e+003	6.37233075068126e-001     2.32026043762376e-001
9.74569296660105e+003	6.37234035077334e-001     2.32055486880236e-001
9.74693031080686e+003	6.37234995330209e-001     2.32084933730329e-001
9.74816781210983e+003	6.37235955826798e-001     2.32114384313128e-001
9.74940547052991e+003	6.37236916567167e-001     2.32143838629100e-001
9.75064328608704e+003	6.37237877551378e-001     2.32173296678722e-001
9.75188125880117e+003	6.37238838779497e-001     2.32202758462465e-001
9.75311938869226e+003	6.37239800251589e-001     2.32232223980800e-001
